id_geo___ca,pj,total,t_voluntario,t_necesario,t_consecutivo,c_ordinario,c_especial,c_sin_masa,comunidad_provincia,comunidad_autonoma,año,trimestre
538,fisica,196.0,196.0,0.0,0.0,27.0,2.0,167.0,santa cruz de tenerife,Canarias,2025,2
639,fisica,69.0,69.0,0.0,0.0,9.0,0.0,60.0,cantabria,Cantabria,2025,2
705,fisica,21.0,21.0,0.0,0.0,1.0,0.0,20.0,avila,Castilla y Leon,2025,2
709,fisica,29.0,29.0,0.0,0.0,1.0,0.0,28.0,burgos,Castilla y Leon,2025,2
724,fisica,76.0,76.0,0.0,0.0,14.0,1.0,61.0,leon,Castilla y Leon,2025,2
734,fisica,10.0,10.0,0.0,0.0,0.0,0.0,10.0,palencia,Castilla y Leon,2025,2
737,fisica,44.0,44.0,0.0,0.0,2.0,0.0,42.0,salamanca,Castilla y Leon,2025,2
740,fisica,27.0,27.0,0.0,0.0,8.0,0.0,19.0,segovia,Castilla y Leon,2025,2
742,fisica,9.0,9.0,0.0,0.0,3.0,0.0,6.0,soria,Castilla y Leon,2025,2
747,fisica,107.0,107.0,0.0,0.0,3.0,0.0,104.0,valladolid,Castilla y Leon,2025,2
749,fisica,3.0,3.0,0.0,0.0,0.0,0.0,3.0,zamora,Castilla y Leon,2025,2
802,fisica,96.0,96.0,0.0,0.0,0.0,0.0,96.0,albacete,Castilla La Mancha,2025,2
813,fisica,2.0,2.0,0.0,0.0,1.0,0.0,1.0,ciudad real,Castilla La Mancha,2025,2
816,fisica,27.0,27.0,0.0,0.0,3.0,0.0,24.0,cuenca,Castilla La Mancha,2025,2
819,fisica,67.0,67.0,0.0,0.0,6.0,2.0,59.0,guadalajara,Castilla La Mancha,2025,2
845,fisica,152.0,152.0,0.0,0.0,16.0,1.0,135.0,toledo,Castilla La Mancha,2025,2
908,fisica,1920.0,1918.0,2.0,0.0,272.0,3.0,1645.0,barcelona,Cataluña,2025,2
917,fisica,228.0,228.0,0.0,0.0,9.0,0.0,219.0,girona,Cataluña,2025,2
925,fisica,203.0,203.0,0.0,0.0,14.0,1.0,188.0,lleida,Cataluña,2025,2
943,fisica,207.0,207.0,0.0,0.0,18.0,0.0,189.0,tarragona,Cataluña,2025,2
734,fisica,714.0,714.0,0.0,0.0,97.0,24.0,593.0,valencia,Valencia,2025,2
1106,fisica,101.0,101.0,0.0,0.0,42.0,0.0,59.0,badajoz,Extremadura,2025,2
1110,fisica,50.0,50.0,0.0,0.0,13.0,1.0,36.0,caceres,Extremadura,2025,2
1227,fisica,72.0,72.0,0.0,0.0,12.0,1.0,59.0,lugo,Galicia,2025,2
1232,fisica,31.0,31.0,0.0,0.0,2.0,0.0,29.0,ourense,Galicia,2025,2
1236,fisica,178.0,178.0,0.0,0.0,25.0,0.0,153.0,pontevedra,Galicia,2025,2
1328,fisica,1400.0,1400.0,0.0,0.0,73.0,48.0,1279.0,madrid,Madrid,2025,2
1430,fisica,637.0,637.0,0.0,0.0,65.0,7.0,565.0,murcia,Murcia,2025,2
1531,fisica,84.0,84.0,0.0,0.0,12.0,0.0,72.0,navarra,Navarra,2025,2
1601,fisica,39.0,39.0,0.0,0.0,2.0,0.0,37.0,araba alava,Pais Vasco,2025,2
1648,fisica,142.0,142.0,0.0,0.0,13.0,0.0,129.0,bizkaia,Pais Vasco,2025,2
1620,fisica,68.0,68.0,0.0,0.0,7.0,0.0,61.0,gipuzkoa,Pais Vasco,2025,2
104,empresas,18.0,18.0,0.0,0.0,6.0,3.0,9.0,almeria,Andalucia,2025,2
111,empresas,13.0,12.0,1.0,0.0,6.0,0.0,7.0,cadiz,Andalucia,2025,2
114,empresas,11.0,11.0,0.0,0.0,4.0,0.0,7.0,cordoba,Andalucia,2025,2
118,empresas,14.0,13.0,1.0,0.0,4.0,7.0,3.0,granada,Andalucia,2025,2
121,empresas,4.0,4.0,0.0,0.0,1.0,3.0,0.0,huelva,Andalucia,2025,2
123,empresas,4.0,4.0,0.0,0.0,2.0,0.0,2.0,jaen,Andalucia,2025,2
129,empresas,37.0,37.0,0.0,0.0,8.0,2.0,27.0,malaga,Andalucia,2025,2
141,empresas,36.0,35.0,1.0,0.0,12.0,3.0,21.0,sevilla,Andalucia,2025,2
943,empresas,24.0,23.0,1.0,0.0,10.0,4.0,10.0,aragon,,2025,2
222,empresas,4.0,4.0,0.0,0.0,1.0,3.0,0.0,huesca,Aragon,2025,2
244,empresas,2.0,2.0,0.0,0.0,1.0,0.0,1.0,teruel,Aragon,2025,2
250,empresas,18.0,17.0,1.0,0.0,8.0,1.0,9.0,zaragoza,Aragon,2025,2
333,empresas,20.0,20.0,0.0,0.0,5.0,7.0,8.0,asturias,Asturias,2025,2
407,empresas,30.0,29.0,1.0,0.0,16.0,0.0,14.0,balears illes,Baleares,2025,2
639,empresas,23.0,23.0,0.0,0.0,4.0,11.0,8.0,canarias,,2025,2
538,empresas,10.0,10.0,0.0,0.0,3.0,5.0,2.0,santa cruz de tenerife,Canarias,2025,2
639,empresas,4.0,4.0,0.0,0.0,1.0,2.0,1.0,cantabria,Cantabria,2025,2
705,empresas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,avila,Castilla y Leon,2025,2
709,empresas,5.0,5.0,0.0,0.0,0.0,1.0,4.0,burgos,Castilla y Leon,2025,2
724,empresas,4.0,3.0,1.0,0.0,1.0,2.0,1.0,leon,Castilla y Leon,2025,2
734,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,palencia,Castilla y Leon,2025,2
737,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,salamanca,Castilla y Leon,2025,2
740,empresas,4.0,4.0,0.0,0.0,0.0,3.0,1.0,segovia,Castilla y Leon,2025,2
742,empresas,1.0,1.0,0.0,0.0,0.0,0.0,1.0,soria,Castilla y Leon,2025,2
747,empresas,5.0,5.0,0.0,0.0,2.0,1.0,2.0,valladolid,Castilla y Leon,2025,2
749,empresas,6.0,6.0,0.0,0.0,3.0,1.0,2.0,zamora,Castilla y Leon,2025,2
802,empresas,14.0,12.0,2.0,0.0,5.0,2.0,7.0,albacete,Castilla La Mancha,2025,2
813,empresas,9.0,9.0,0.0,0.0,1.0,0.0,8.0,ciudad real,Castilla La Mancha,2025,2
816,empresas,2.0,2.0,0.0,0.0,0.0,0.0,2.0,cuenca,Castilla La Mancha,2025,2
819,empresas,7.0,7.0,0.0,0.0,1.0,3.0,3.0,guadalajara,Castilla La Mancha,2025,2
845,empresas,16.0,13.0,3.0,0.0,8.0,1.0,7.0,toledo,Castilla La Mancha,2025,2
908,empresas,328.0,320.0,8.0,0.0,95.0,25.0,208.0,barcelona,Cataluña,2025,2
917,empresas,19.0,18.0,1.0,0.0,4.0,1.0,14.0,girona,Cataluña,2025,2
925,empresas,13.0,12.0,1.0,0.0,4.0,0.0,9.0,lleida,Cataluña,2025,2
943,empresas,16.0,15.0,1.0,0.0,2.0,1.0,13.0,tarragona,Cataluña,2025,2
734,empresas,100.0,97.0,3.0,0.0,24.0,48.0,28.0,valencia,Valencia,2025,2
1106,empresas,11.0,11.0,0.0,0.0,5.0,0.0,6.0,badajoz,Extremadura,2025,2
1110,empresas,4.0,4.0,0.0,0.0,1.0,0.0,3.0,caceres,Extremadura,2025,2
1227,empresas,8.0,8.0,0.0,0.0,5.0,0.0,3.0,lugo,Galicia,2025,2
1232,empresas,3.0,3.0,0.0,0.0,1.0,0.0,2.0,ourense,Galicia,2025,2
1236,empresas,36.0,35.0,1.0,0.0,18.0,0.0,18.0,pontevedra,Galicia,2025,2
1328,empresas,280.0,264.0,16.0,0.0,56.0,141.0,83.0,madrid,Madrid,2025,2
1430,empresas,41.0,40.0,1.0,0.0,17.0,4.0,20.0,murcia,Murcia,2025,2
1531,empresas,12.0,12.0,0.0,0.0,7.0,0.0,5.0,navarra,Navarra,2025,2
1601,empresas,10.0,10.0,0.0,0.0,3.0,2.0,5.0,araba alava,Pais Vasco,2025,2
1648,empresas,42.0,41.0,1.0,0.0,14.0,12.0,16.0,bizkaia,Pais Vasco,2025,2
1620,empresas,25.0,24.0,1.0,0.0,8.0,6.0,11.0,gipuzkoa,Pais Vasco,2025,2
