sexo,comunidad_autonoma,edad,periodo,tasa_paro,año,trimestre
Todos,Asturias,25a54,2024T1,10.18,2024,1
Todos,Asturias,25a54,2023T4,11.07,2023,4
Todos,Asturias,25a54,2023T3,12.38,2023,3
Todos,Asturias,25a54,2023T2,9.97,2023,2
Todos,Asturias,25a54,2023T1,12.99,2023,1
Todos,Asturias,25a54,2022T4,12.5,2022,4
Todos,Asturias,25a54,2022T3,11.16,2022,3
Todos,Asturias,25a54,2022T2,11.4,2022,2
Todos,Asturias,25a54,2022T1,11.92,2022,1
Todos,Asturias,25a54,2021T4,9.85,2021,4
Todos,Asturias,25a54,2021T3,12.05,2021,3
Todos,Asturias,25a54,2021T2,13.11,2021,2
Todos,Asturias,25a54,2021T1,14.47,2021,1
Todos,Asturias,De 55 y más años,2025T2,9.56,2025,2
Todos,Asturias,De 55 y más años,2025T1,10.48,2025,1
Todos,Asturias,De 55 y más años,2024T4,8.23,2024,4
Todos,Asturias,De 55 y más años,2024T3,9.69,2024,3
Todos,Asturias,De 55 y más años,2024T2,11.81,2024,2
Todos,Asturias,De 55 y más años,2024T1,10.14,2024,1
Todos,Asturias,De 55 y más años,2023T4,10.34,2023,4
Todos,Asturias,De 55 y más años,2023T3,11.16,2023,3
Todos,Asturias,De 55 y más años,2023T2,8.5,2023,2
Todos,Asturias,De 55 y más años,2023T1,10.7,2023,1
Todos,Asturias,De 55 y más años,2022T4,11.89,2022,4
Todos,Asturias,De 55 y más años,2022T3,9.81,2022,3
Todos,Asturias,De 55 y más años,2022T2,8.57,2022,2
Todos,Asturias,De 55 y más años,2022T1,8.34,2022,1
Todos,Asturias,De 55 y más años,2021T4,10.73,2021,4
Todos,Asturias,De 55 y más años,2021T3,8.34,2021,3
Todos,Asturias,De 55 y más años,2021T2,9.33,2021,2
Todos,Asturias,De 55 y más años,2021T1,8.51,2021,1
Todos,Baleares,Todos,2025T2,7.41,2025,2
Todos,Baleares,Todos,2025T1,14.78,2025,1
Todos,Baleares,Todos,2024T4,8.2,2024,4
Todos,Baleares,Todos,2024T3,6.17,2024,3
Todos,Baleares,Todos,2024T2,7.95,2024,2
Todos,Baleares,Todos,2024T1,15.48,2024,1
Todos,Baleares,Todos,2023T4,11.16,2023,4
Todos,Baleares,Todos,2023T3,5.85,2023,3
Todos,Baleares,Todos,2023T2,7.12,2023,2
Todos,Baleares,Todos,2023T1,17.79,2023,1
Todos,Baleares,Todos,2022T4,10.7,2022,4
Todos,Baleares,Todos,2022T3,5.61,2022,3
Todos,Baleares,Todos,2022T2,9.02,2022,2
Todos,Baleares,Todos,2022T1,17.61,2022,1
Todos,Baleares,Todos,2021T4,14.58,2021,4
Todos,Baleares,Todos,2021T3,10.02,2021,3
Todos,Baleares,Todos,2021T2,14.74,2021,2
Todos,Baleares,Todos,2021T1,18.4,2021,1
Todos,Baleares,Menores25,2025T2,13.99,2025,2
Todos,Baleares,Menores25,2025T1,27.45,2025,1
Todos,Baleares,Menores25,2024T4,20.31,2024,4
Todos,Baleares,Menores25,2024T3,18.56,2024,3
Todos,Baleares,Menores25,2024T2,24.01,2024,2
Todos,Baleares,Menores25,2024T1,33.67,2024,1
Todos,Baleares,Menores25,2023T4,22.74,2023,4
Todos,Baleares,Menores25,2023T3,10.99,2023,3
Todos,Baleares,Menores25,2023T2,20.6,2023,2
Todos,Baleares,Menores25,2023T1,30.67,2023,1
Todos,Baleares,Menores25,2022T4,22.44,2022,4
Todos,Baleares,Menores25,2022T3,15.94,2022,3
Todos,Baleares,Menores25,2022T2,23.71,2022,2
Todos,Baleares,Menores25,2022T1,33.65,2022,1
Todos,Baleares,Menores25,2021T4,33.69,2021,4
Todos,Baleares,Menores25,2021T3,20.87,2021,3
Todos,Baleares,Menores25,2021T2,43.46,2021,2
Todos,Baleares,Menores25,2021T1,38.0,2021,1
Todos,Baleares,25 y más años,2025T2,6.85,2025,2
Todos,Baleares,25 y más años,2025T1,13.72,2025,1
Todos,Baleares,25 y más años,2024T4,7.11,2024,4
Todos,Baleares,25 y más años,2024T3,4.85,2024,3
Todos,Baleares,25 y más años,2024T2,6.48,2024,2
Todos,Baleares,25 y más años,2024T1,14.04,2024,1
Todos,Baleares,25 y más años,2023T4,10.28,2023,4
Todos,Baleares,25 y más años,2023T3,5.37,2023,3
Todos,Baleares,25 y más años,2023T2,6.03,2023,2
Todos,Baleares,25 y más años,2023T1,16.9,2023,1
Todos,Baleares,25 y más años,2022T4,9.82,2022,4
Todos,Baleares,25 y más años,2022T3,4.67,2022,3
Todos,Baleares,25 y más años,2022T2,7.86,2022,2
Todos,Baleares,25 y más años,2022T1,16.67,2022,1
Todos,Baleares,25 y más años,2021T4,13.53,2021,4
Todos,Baleares,25 y más años,2021T3,9.15,2021,3
Todos,Baleares,25 y más años,2021T2,12.75,2021,2
Todos,Baleares,25 y más años,2021T1,17.29,2021,1
Todos,Baleares,De 16 a 19 años,2025T2,36.49,2025,2
Todos,Baleares,De 16 a 19 años,2025T1,32.9,2025,1
Todos,Baleares,De 16 a 19 años,2024T4,44.55,2024,4
Todos,Baleares,De 16 a 19 años,2024T3,27.05,2024,3
Todos,Baleares,De 16 a 19 años,2024T2,37.15,2024,2
Todos,Baleares,De 16 a 19 años,2024T1,64.24,2024,1
Todos,Baleares,De 16 a 19 años,2023T4,38.22,2023,4
Todos,Baleares,De 16 a 19 años,2023T3,16.14,2023,3
Todos,Baleares,De 16 a 19 años,2023T2,41.75,2023,2
Todos,Baleares,De 16 a 19 años,2023T1,57.72,2023,1
Todos,Baleares,De 16 a 19 años,2022T4,31.31,2022,4
Todos,Baleares,De 16 a 19 años,2022T3,36.77,2022,3
Todos,Baleares,De 16 a 19 años,2022T2,37.8,2022,2
Todos,Baleares,De 16 a 19 años,2022T1,50.73,2022,1
Todos,Baleares,De 16 a 19 años,2021T4,50.27,2021,4
Todos,Baleares,De 16 a 19 años,2021T3,21.54,2021,3
Todos,Baleares,De 16 a 19 años,2021T2,56.4,2021,2
Todos,Baleares,De 16 a 19 años,2021T1,38.31,2021,1
Todos,Baleares,De 20 a 24 años,2025T2,9.55,2025,2
Todos,Baleares,De 20 a 24 años,2025T1,26.78,2025,1
Todos,Baleares,De 20 a 24 años,2024T4,16.66,2024,4
Todos,Baleares,De 20 a 24 años,2024T3,16.45,2024,3
Todos,Baleares,De 20 a 24 años,2024T2,20.59,2024,2
Todos,Baleares,De 20 a 24 años,2024T1,29.27,2024,1
Todos,Baleares,De 20 a 24 años,2023T4,19.09,2023,4
Todos,Baleares,De 20 a 24 años,2023T3,9.29,2023,3
Todos,Baleares,De 20 a 24 años,2023T2,13.82,2023,2
Todos,Baleares,De 20 a 24 años,2023T1,25.11,2023,1
Todos,Baleares,De 20 a 24 años,2022T4,20.29,2022,4
Todos,Baleares,De 20 a 24 años,2022T3,10.93,2022,3
Todos,Baleares,De 20 a 24 años,2022T2,21.33,2022,2
Todos,Baleares,De 20 a 24 años,2022T1,31.11,2022,1
Todos,Baleares,De 20 a 24 años,2021T4,31.11,2021,4
Todos,Baleares,De 20 a 24 años,2021T3,20.67,2021,3
Todos,Baleares,De 20 a 24 años,2021T2,40.23,2021,2
Todos,Baleares,De 20 a 24 años,2021T1,37.93,2021,1
Todos,Baleares,25a54,2025T2,7.03,2025,2
Todos,Baleares,25a54,2025T1,13.91,2025,1
Todos,Baleares,25a54,2024T4,7.33,2024,4
Todos,Baleares,25a54,2024T3,4.37,2024,3
Todos,Baleares,25a54,2024T2,6.64,2024,2
Todos,Baleares,25a54,2024T1,13.92,2024,1
Todos,Baleares,25a54,2023T4,10.41,2023,4
Todos,Baleares,25a54,2023T3,5.23,2023,3
Todos,Baleares,25a54,2023T2,5.99,2023,2
Todos,Baleares,25a54,2023T1,16.66,2023,1
Todos,Baleares,25a54,2022T4,9.85,2022,4
Todos,Baleares,25a54,2022T3,4.73,2022,3
Todos,Baleares,25a54,2022T2,8.39,2022,2
Todos,Baleares,25a54,2022T1,16.68,2022,1
Todos,Baleares,25a54,2021T4,13.66,2021,4
Todos,Baleares,25a54,2021T3,8.76,2021,3
Todos,Baleares,25a54,2021T2,13.45,2021,2
Todos,Baleares,25a54,2021T1,18.7,2021,1
Todos,Baleares,De 55 y más años,2025T2,6.19,2025,2
Todos,Baleares,De 55 y más años,2025T1,13.0,2025,1
Todos,Baleares,De 55 y más años,2024T4,6.29,2024,4
Todos,Baleares,De 55 y más años,2024T3,6.61,2024,3
Todos,Baleares,De 55 y más años,2024T2,5.86,2024,2
Todos,Baleares,De 55 y más años,2024T1,14.47,2024,1
Todos,Baleares,De 55 y más años,2023T4,9.79,2023,4
Todos,Baleares,De 55 y más años,2023T3,5.91,2023,3
Todos,Baleares,De 55 y más años,2023T2,6.16,2023,2
Todos,Baleares,De 55 y más años,2023T1,17.79,2023,1
Todos,Baleares,De 55 y más años,2022T4,9.72,2022,4
Todos,Baleares,De 55 y más años,2022T3,4.45,2022,3
Todos,Baleares,De 55 y más años,2022T2,5.66,2022,2
Todos,Baleares,De 55 y más años,2022T1,16.65,2022,1
Todos,Baleares,De 55 y más años,2021T4,13.01,2021,4
Todos,Baleares,De 55 y más años,2021T3,10.67,2021,3
Todos,Baleares,De 55 y más años,2021T2,9.75,2021,2
Todos,Baleares,De 55 y más años,2021T1,11.21,2021,1
Todos,Canarias,Todos,2025T2,13.33,2025,2
Todos,Canarias,Todos,2025T1,13.53,2025,1
Todos,Canarias,Todos,2024T4,11.91,2024,4
Todos,Canarias,Todos,2024T3,14.4,2024,3
Todos,Canarias,Todos,2024T2,13.86,2024,2
Todos,Canarias,Todos,2024T1,14.88,2024,1
Todos,Canarias,Todos,2023T4,16.06,2023,4
Todos,Canarias,Todos,2023T3,15.04,2023,3
Todos,Canarias,Todos,2023T2,15.65,2023,2
Todos,Canarias,Todos,2023T1,17.55,2023,1
Todos,Canarias,Todos,2022T4,14.87,2022,4
Todos,Canarias,Todos,2022T3,17.49,2022,3
Todos,Canarias,Todos,2022T2,17.93,2022,2
Todos,Canarias,Todos,2022T1,20.27,2022,1
Todos,Canarias,Todos,2021T4,19.23,2021,4
Todos,Canarias,Todos,2021T3,24.49,2021,3
Todos,Canarias,Todos,2021T2,24.77,2021,2
Todos,Canarias,Todos,2021T1,25.58,2021,1
Todos,Canarias,Menores25,2025T2,33.55,2025,2
Todos,Canarias,Menores25,2025T1,32.06,2025,1
Todos,Canarias,Menores25,2024T4,24.74,2024,4
Todos,Canarias,Menores25,2024T3,32.03,2024,3
Todos,Canarias,Menores25,2024T2,28.18,2024,2
Todos,Canarias,Menores25,2024T1,28.28,2024,1
Todos,Canarias,Menores25,2023T4,33.88,2023,4
Todos,Canarias,Menores25,2023T3,29.92,2023,3
Todos,Canarias,Menores25,2023T2,31.94,2023,2
Todos,Canarias,Menores25,2023T1,36.19,2023,1
Todos,Canarias,Menores25,2022T4,34.76,2022,4
Todos,Canarias,Menores25,2022T3,40.76,2022,3
Todos,Canarias,Menores25,2022T2,41.05,2022,2
Todos,Canarias,Menores25,2022T1,56.57,2022,1
Todos,Canarias,Menores25,2021T4,54.52,2021,4
Todos,Canarias,Menores25,2021T3,57.17,2021,3
Todos,Canarias,Menores25,2021T2,53.38,2021,2
Todos,Canarias,Menores25,2021T1,62.77,2021,1
Todos,Canarias,25 y más años,2025T2,11.81,2025,2
Todos,Canarias,25 y más años,2025T1,12.23,2025,1
Todos,Canarias,25 y más años,2024T4,11.07,2024,4
Todos,Canarias,25 y más años,2024T3,12.95,2024,3
Todos,Canarias,25 y más años,2024T2,12.75,2024,2
Todos,Canarias,25 y más años,2024T1,13.85,2024,1
Todos,Canarias,25 y más años,2023T4,14.67,2023,4
Todos,Canarias,25 y más años,2023T3,13.8,2023,3
Todos,Canarias,25 y más años,2023T2,14.45,2023,2
Todos,Canarias,25 y más años,2023T1,16.33,2023,1
Todos,Canarias,25 y más años,2022T4,13.5,2022,4
Todos,Canarias,25 y más años,2022T3,15.91,2022,3
Todos,Canarias,25 y más años,2022T2,16.43,2022,2
Todos,Canarias,25 y más años,2022T1,18.26,2022,1
Todos,Canarias,25 y más años,2021T4,17.2,2021,4
Todos,Canarias,25 y más años,2021T3,22.39,2021,3
Todos,Canarias,25 y más años,2021T2,23.01,2021,2
Todos,Canarias,25 y más años,2021T1,23.16,2021,1
Todos,Canarias,De 16 a 19 años,2025T2,47.82,2025,2
Todos,Canarias,De 16 a 19 años,2025T1,60.83,2025,1
Todos,Canarias,De 16 a 19 años,2024T4,37.35,2024,4
Todos,Canarias,De 16 a 19 años,2024T3,46.56,2024,3
Todos,Canarias,De 16 a 19 años,2024T2,43.01,2024,2
Todos,Canarias,De 16 a 19 años,2024T1,19.67,2024,1
Todos,Canarias,De 16 a 19 años,2023T4,43.42,2023,4
Todos,Canarias,De 16 a 19 años,2023T3,24.37,2023,3
Todos,Canarias,De 16 a 19 años,2023T2,36.17,2023,2
Todos,Canarias,De 16 a 19 años,2023T1,24.62,2023,1
Todos,Canarias,De 16 a 19 años,2022T4,28.58,2022,4
Todos,Canarias,De 16 a 19 años,2022T3,35.85,2022,3
Todos,Canarias,De 16 a 19 años,2022T2,71.94,2022,2
Todos,Canarias,De 16 a 19 años,2022T1,63.22,2022,1
Todos,Canarias,De 16 a 19 años,2021T4,62.85,2021,4
Todos,Canarias,De 16 a 19 años,2021T3,88.76,2021,3
Todos,Canarias,De 16 a 19 años,2021T2,60.75,2021,2
Todos,Canarias,De 16 a 19 años,2021T1,92.62,2021,1
Todos,Canarias,De 20 a 24 años,2025T2,31.14,2025,2
Todos,Canarias,De 20 a 24 años,2025T1,26.69,2025,1
Todos,Canarias,De 20 a 24 años,2024T4,22.84,2024,4
Todos,Canarias,De 20 a 24 años,2024T3,29.48,2024,3
Todos,Canarias,De 20 a 24 años,2024T2,24.22,2024,2
Todos,Canarias,De 20 a 24 años,2024T1,30.43,2024,1
Todos,Canarias,De 20 a 24 años,2023T4,31.35,2023,4
Todos,Canarias,De 20 a 24 años,2023T3,31.44,2023,3
Todos,Canarias,De 20 a 24 años,2023T2,31.03,2023,2
Todos,Canarias,De 20 a 24 años,2023T1,38.42,2023,1
Todos,Canarias,De 20 a 24 años,2022T4,35.88,2022,4
Todos,Canarias,De 20 a 24 años,2022T3,41.51,2022,3
Todos,Canarias,De 20 a 24 años,2022T2,36.22,2022,2
Todos,Canarias,De 20 a 24 años,2022T1,55.86,2022,1
Todos,Canarias,De 20 a 24 años,2021T4,53.61,2021,4
Todos,Canarias,De 20 a 24 años,2021T3,51.54,2021,3
Todos,Canarias,De 20 a 24 años,2021T2,51.92,2021,2
Todos,Canarias,De 20 a 24 años,2021T1,59.53,2021,1
Todos,Canarias,25a54,2025T2,11.58,2025,2
Todos,Canarias,25a54,2025T1,11.69,2025,1
Todos,Canarias,25a54,2024T4,10.57,2024,4
Todos,Canarias,25a54,2024T3,13.07,2024,3
Todos,Canarias,25a54,2024T2,12.52,2024,2
Todos,Canarias,25a54,2024T1,13.53,2024,1
Todos,Canarias,25a54,2023T4,14.54,2023,4
Todos,Canarias,25a54,2023T3,13.52,2023,3
Todos,Canarias,25a54,2023T2,14.06,2023,2
Todos,Canarias,25a54,2023T1,15.78,2023,1
Todos,Canarias,25a54,2022T4,12.98,2022,4
Todos,Canarias,25a54,2022T3,15.96,2022,3
Todos,Canarias,25a54,2022T2,16.48,2022,2
Todos,Canarias,25a54,2022T1,18.45,2022,1
Todos,Canarias,25a54,2021T4,16.4,2021,4
Todos,Canarias,25a54,2021T3,21.79,2021,3
Todos,Canarias,25a54,2021T2,23.11,2021,2
Todos,Canarias,25a54,2021T1,23.76,2021,1
Todos,Canarias,De 55 y más años,2025T2,12.59,2025,2
Todos,Canarias,De 55 y más años,2025T1,13.96,2025,1
Todos,Canarias,De 55 y más años,2024T4,12.8,2024,4
Todos,Canarias,De 55 y más años,2024T3,12.52,2024,3
Todos,Canarias,De 55 y más años,2024T2,13.63,2024,2
Todos,Canarias,De 55 y más años,2024T1,15.01,2024,1
Todos,Canarias,De 55 y más años,2023T4,15.18,2023,4
Todos,Canarias,De 55 y más años,2023T3,14.85,2023,3
Todos,Canarias,De 55 y más años,2023T2,15.95,2023,2
Todos,Canarias,De 55 y más años,2023T1,18.43,2023,1
Todos,Canarias,De 55 y más años,2022T4,15.51,2022,4
Todos,Canarias,De 55 y más años,2022T3,15.72,2022,3
Todos,Canarias,De 55 y más años,2022T2,16.24,2022,2
Todos,Canarias,De 55 y más años,2022T1,17.5,2022,1
Todos,Canarias,De 55 y más años,2021T4,20.34,2021,4
Todos,Canarias,De 55 y más años,2021T3,24.72,2021,3
Todos,Canarias,De 55 y más años,2021T2,22.6,2021,2
Todos,Canarias,De 55 y más años,2021T1,20.51,2021,1
Todos,Cantabria,Todos,2025T2,7.1,2025,2
Todos,Cantabria,Todos,2025T1,7.86,2025,1
Todos,Cantabria,Todos,2024T4,8.23,2024,4
Todos,Cantabria,Todos,2024T3,7.17,2024,3
Todos,Cantabria,Todos,2024T2,8.46,2024,2
Todos,Cantabria,Todos,2024T1,7.53,2024,1
Todos,Cantabria,Todos,2023T4,7.39,2023,4
Todos,Cantabria,Todos,2023T3,7.7,2023,3
Todos,Cantabria,Todos,2023T2,8.02,2023,2
Todos,Cantabria,Todos,2023T1,9.46,2023,1
Todos,Cantabria,Todos,2022T4,10.53,2022,4
Todos,Cantabria,Todos,2022T3,8.62,2022,3
Todos,Cantabria,Todos,2022T2,8.32,2022,2
Todos,Cantabria,Todos,2022T1,10.83,2022,1
Todos,Cantabria,Todos,2021T4,11.58,2021,4
Todos,Cantabria,Todos,2021T3,9.74,2021,3
Todos,Cantabria,Todos,2021T2,12.15,2021,2
Todos,Cantabria,Todos,2021T1,11.59,2021,1
Todos,Cantabria,Menores25,2025T2,22.31,2025,2
Todos,Cantabria,Menores25,2025T1,27.11,2025,1
Todos,Cantabria,Menores25,2024T4,21.24,2024,4
Todos,Cantabria,Menores25,2024T3,16.82,2024,3
Todos,Cantabria,Menores25,2024T2,27.45,2024,2
Todos,Cantabria,Menores25,2024T1,24.24,2024,1
Todos,Cantabria,Menores25,2023T4,20.99,2023,4
Todos,Cantabria,Menores25,2023T3,16.5,2023,3
Todos,Cantabria,Menores25,2023T2,20.09,2023,2
Todos,Cantabria,Menores25,2023T1,23.12,2023,1
Todos,Cantabria,Menores25,2022T4,26.7,2022,4
Todos,Cantabria,Menores25,2022T3,18.78,2022,3
Todos,Cantabria,Menores25,2022T2,31.66,2022,2
Todos,Cantabria,Menores25,2022T1,31.79,2022,1
Todos,Cantabria,Menores25,2021T4,25.92,2021,4
Todos,Cantabria,Menores25,2021T3,21.1,2021,3
Todos,Cantabria,Menores25,2021T2,35.03,2021,2
Todos,Cantabria,Menores25,2021T1,25.89,2021,1
Todos,Cantabria,25 y más años,2025T2,6.04,2025,2
Todos,Cantabria,25 y más años,2025T1,6.79,2025,1
Todos,Cantabria,25 y más años,2024T4,7.43,2024,4
Todos,Cantabria,25 y más años,2024T3,6.42,2024,3
Todos,Cantabria,25 y más años,2024T2,7.5,2024,2
Todos,Cantabria,25 y más años,2024T1,6.75,2024,1
Todos,Cantabria,25 y más años,2023T4,6.78,2023,4
Todos,Cantabria,25 y más años,2023T3,7.11,2023,3
Todos,Cantabria,25 y más años,2023T2,7.41,2023,2
Todos,Cantabria,25 y más años,2023T1,8.74,2023,1
Todos,Cantabria,25 y más años,2022T4,9.76,2022,4
Todos,Cantabria,25 y más años,2022T3,8.06,2022,3
Todos,Cantabria,25 y más años,2022T2,7.07,2022,2
Todos,Cantabria,25 y más años,2022T1,9.88,2022,1
Todos,Cantabria,25 y más años,2021T4,10.95,2021,4
Todos,Cantabria,25 y más años,2021T3,9.08,2021,3
Todos,Cantabria,25 y más años,2021T2,11.12,2021,2
Todos,Cantabria,25 y más años,2021T1,11.14,2021,1
Todos,Cantabria,De 16 a 19 años,2025T2,39.62,2025,2
Todos,Cantabria,De 16 a 19 años,2025T1,38.83,2025,1
Todos,Cantabria,De 16 a 19 años,2024T4,33.61,2024,4
Todos,Cantabria,De 16 a 19 años,2024T3,26.06,2024,3
Todos,Cantabria,De 16 a 19 años,2024T2,42.58,2024,2
Todos,Cantabria,De 16 a 19 años,2024T1,25.53,2024,1
Todos,Cantabria,De 16 a 19 años,2023T4,17.5,2023,4
Todos,Cantabria,De 16 a 19 años,2023T3,29.0,2023,3
Todos,Cantabria,De 16 a 19 años,2023T2,16.1,2023,2
Todos,Cantabria,De 16 a 19 años,2023T1,54.94,2023,1
Todos,Cantabria,De 16 a 19 años,2022T4,43.44,2022,4
Todos,Cantabria,De 16 a 19 años,2022T3,26.68,2022,3
Todos,Cantabria,De 16 a 19 años,2022T2,54.21,2022,2
Todos,Cantabria,De 16 a 19 años,2022T1,59.5,2022,1
Todos,Cantabria,De 16 a 19 años,2021T4,47.35,2021,4
Todos,Cantabria,De 16 a 19 años,2021T3,30.89,2021,3
Todos,Cantabria,De 16 a 19 años,2021T2,62.86,2021,2
Todos,Cantabria,De 16 a 19 años,2021T1,24.66,2021,1
Todos,Cantabria,De 20 a 24 años,2025T2,19.29,2025,2
Todos,Cantabria,De 20 a 24 años,2025T1,25.31,2025,1
Todos,Cantabria,De 20 a 24 años,2024T4,19.36,2024,4
Todos,Cantabria,De 20 a 24 años,2024T3,14.66,2024,3
Todos,Cantabria,De 20 a 24 años,2024T2,24.94,2024,2
Todos,Cantabria,De 20 a 24 años,2024T1,24.12,2024,1
Todos,Cantabria,De 20 a 24 años,2023T4,21.21,2023,4
Todos,Cantabria,De 20 a 24 años,2023T3,14.26,2023,3
Todos,Cantabria,De 20 a 24 años,2023T2,20.65,2023,2
Todos,Cantabria,De 20 a 24 años,2023T1,20.43,2023,1
Todos,Cantabria,De 20 a 24 años,2022T4,24.76,2022,4
Todos,Cantabria,De 20 a 24 años,2022T3,17.83,2022,3
Todos,Cantabria,De 20 a 24 años,2022T2,27.85,2022,2
Todos,Cantabria,De 20 a 24 años,2022T1,28.14,2022,1
Todos,Cantabria,De 20 a 24 años,2021T4,24.56,2021,4
Todos,Cantabria,De 20 a 24 años,2021T3,18.67,2021,3
Todos,Cantabria,De 20 a 24 años,2021T2,32.92,2021,2
Todos,Cantabria,De 20 a 24 años,2021T1,26.0,2021,1
Todos,Cantabria,25a54,2025T2,6.12,2025,2
Todos,Cantabria,25a54,2025T1,6.89,2025,1
Todos,Cantabria,25a54,2024T4,7.57,2024,4
Todos,Cantabria,25a54,2024T3,6.3,2024,3
Todos,Cantabria,25a54,2024T2,7.2,2024,2
Todos,Cantabria,25a54,2024T1,7.17,2024,1
Todos,Cantabria,25a54,2023T4,7.01,2023,4
Todos,Cantabria,25a54,2023T3,6.82,2023,3
Todos,Cantabria,25a54,2023T2,7.55,2023,2
Todos,Cantabria,25a54,2023T1,8.38,2023,1
Todos,Cantabria,25a54,2022T4,9.71,2022,4
Todos,Cantabria,25a54,2022T3,8.55,2022,3
Todos,Cantabria,25a54,2022T2,7.1,2022,2
Todos,Cantabria,25a54,2022T1,10.4,2022,1
Todos,Cantabria,25a54,2021T4,11.57,2021,4
Todos,Cantabria,25a54,2021T3,8.81,2021,3
Todos,Cantabria,25a54,2021T2,12.43,2021,2
Todos,Cantabria,25a54,2021T1,11.68,2021,1
Todos,Cantabria,De 55 y más años,2025T2,5.81,2025,2
Todos,Cantabria,De 55 y más años,2025T1,6.47,2025,1
Todos,Cantabria,De 55 y más años,2024T4,7.01,2024,4
Todos,Cantabria,De 55 y más años,2024T3,6.79,2024,3
Todos,Cantabria,De 55 y más años,2024T2,8.43,2024,2
Todos,Cantabria,De 55 y más años,2024T1,5.46,2024,1
Todos,Cantabria,De 55 y más años,2023T4,6.01,2023,4
Todos,Cantabria,De 55 y más años,2023T3,8.06,2023,3
Todos,Cantabria,De 55 y más años,2023T2,6.95,2023,2
Todos,Cantabria,De 55 y más años,2023T1,9.95,2023,1
Todos,Cantabria,De 55 y más años,2022T4,9.92,2022,4
Todos,Cantabria,De 55 y más años,2022T3,6.46,2022,3
Todos,Cantabria,De 55 y más años,2022T2,6.97,2022,2
Todos,Cantabria,De 55 y más años,2022T1,8.12,2022,1
Todos,Cantabria,De 55 y más años,2021T4,8.83,2021,4
Todos,Cantabria,De 55 y más años,2021T3,9.99,2021,3
Todos,Cantabria,De 55 y más años,2021T2,6.54,2021,2
Todos,Cantabria,De 55 y más años,2021T1,9.23,2021,1
Todos,Castilla y Leon,Todos,2025T2,8.46,2025,2
Todos,Castilla y Leon,Todos,2025T1,8.7,2025,1
Todos,Castilla y Leon,Todos,2024T4,8.23,2024,4
Todos,Castilla y Leon,Todos,2024T3,9.34,2024,3
Todos,Castilla y Leon,Todos,2024T2,9.81,2024,2
Todos,Castilla y Leon,Todos,2024T1,10.26,2024,1
Todos,Castilla y Leon,Todos,2023T4,9.59,2023,4
Todos,Castilla y Leon,Todos,2023T3,9.61,2023,3
Todos,Castilla y Leon,Todos,2023T2,9.19,2023,2
Todos,Castilla y Leon,Todos,2023T1,10.34,2023,1
Todos,Castilla y Leon,Todos,2022T4,8.9,2022,4
Todos,Castilla y Leon,Todos,2022T3,9.08,2022,3
Todos,Castilla y Leon,Todos,2022T2,10.51,2022,2
Todos,Castilla y Leon,Todos,2022T1,11.23,2022,1
Todos,Castilla y Leon,Todos,2021T4,10.46,2021,4
Todos,Castilla y Leon,Todos,2021T3,9.93,2021,3
Todos,Castilla y Leon,Todos,2021T2,12.93,2021,2
Todos,Castilla y Leon,Todos,2021T1,13.16,2021,1
Todos,Castilla y Leon,Menores25,2025T2,23.44,2025,2
Todos,Castilla y Leon,Menores25,2025T1,26.68,2025,1
Todos,Castilla y Leon,Menores25,2024T4,24.86,2024,4
Todos,Castilla y Leon,Menores25,2024T3,24.68,2024,3
Todos,Castilla y Leon,Menores25,2024T2,30.78,2024,2
Todos,Castilla y Leon,Menores25,2024T1,31.66,2024,1
Todos,Castilla y Leon,Menores25,2023T4,30.17,2023,4
Todos,Castilla y Leon,Menores25,2023T3,24.06,2023,3
Todos,Castilla y Leon,Menores25,2023T2,27.89,2023,2
Todos,Castilla y Leon,Menores25,2023T1,30.94,2023,1
Todos,Castilla y Leon,Menores25,2022T4,22.07,2022,4
Todos,Castilla y Leon,Menores25,2022T3,23.29,2022,3
Todos,Castilla y Leon,Menores25,2022T2,36.63,2022,2
Todos,Castilla y Leon,Menores25,2022T1,29.26,2022,1
Todos,Castilla y Leon,Menores25,2021T4,27.42,2021,4
Todos,Castilla y Leon,Menores25,2021T3,27.5,2021,3
Todos,Castilla y Leon,Menores25,2021T2,32.71,2021,2
Todos,Castilla y Leon,Menores25,2021T1,33.81,2021,1
Todos,Castilla y Leon,25 y más años,2025T2,7.49,2025,2
Todos,Castilla y Leon,25 y más años,2025T1,7.62,2025,1
Todos,Castilla y Leon,25 y más años,2024T4,7.25,2024,4
Todos,Castilla y Leon,25 y más años,2024T3,8.13,2024,3
Todos,Castilla y Leon,25 y más años,2024T2,8.59,2024,2
Todos,Castilla y Leon,25 y más años,2024T1,9.08,2024,1
Todos,Castilla y Leon,25 y más años,2023T4,8.48,2023,4
Todos,Castilla y Leon,25 y más años,2023T3,8.67,2023,3
Todos,Castilla y Leon,25 y más años,2023T2,8.12,2023,2
Todos,Castilla y Leon,25 y más años,2023T1,9.3,2023,1
Todos,Castilla y Leon,25 y más años,2022T4,8.21,2022,4
Todos,Castilla y Leon,25 y más años,2022T3,8.2,2022,3
Todos,Castilla y Leon,25 y más años,2022T2,8.92,2022,2
Todos,Castilla y Leon,25 y más años,2022T1,10.24,2022,1
Todos,Castilla y Leon,25 y más años,2021T4,9.5,2021,4
Todos,Castilla y Leon,25 y más años,2021T3,8.87,2021,3
Todos,Castilla y Leon,25 y más años,2021T2,11.85,2021,2
