Comunidades y Ciudades Autónomas;Subgrupos;Tipo de dato;Periodo;Total
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2007;-4
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2006;-0,2
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2005;-0,3
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2004;-0,2
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2003;1,2
07 Castilla y León;061 Productos, aparatos y equipos médicos;Variación de las medias anuales;2002;""
07 Castilla y León;062 Servicios ambulatorios;Media anual;2024;108,393
07 Castilla y León;062 Servicios ambulatorios;Media anual;2023;105,98
07 Castilla y León;062 Servicios ambulatorios;Media anual;2022;103,443
07 Castilla y León;062 Servicios ambulatorios;Media anual;2021;100
07 Castilla y León;062 Servicios ambulatorios;Media anual;2020;98,222
07 Castilla y León;062 Servicios ambulatorios;Media anual;2019;96,853
07 Castilla y León;062 Servicios ambulatorios;Media anual;2018;95,57
07 Castilla y León;062 Servicios ambulatorios;Media anual;2017;94,449
07 Castilla y León;062 Servicios ambulatorios;Media anual;2016;93,327
07 Castilla y León;062 Servicios ambulatorios;Media anual;2015;92,516
07 Castilla y León;062 Servicios ambulatorios;Media anual;2014;92,166
07 Castilla y León;062 Servicios ambulatorios;Media anual;2013;91,995
07 Castilla y León;062 Servicios ambulatorios;Media anual;2012;91,533
07 Castilla y León;062 Servicios ambulatorios;Media anual;2011;90,818
07 Castilla y León;062 Servicios ambulatorios;Media anual;2010;89,54
07 Castilla y León;062 Servicios ambulatorios;Media anual;2009;88,372
07 Castilla y León;062 Servicios ambulatorios;Media anual;2008;86,324
07 Castilla y León;062 Servicios ambulatorios;Media anual;2007;83,021
07 Castilla y León;062 Servicios ambulatorios;Media anual;2006;79,222
07 Castilla y León;062 Servicios ambulatorios;Media anual;2005;76,909
07 Castilla y León;062 Servicios ambulatorios;Media anual;2004;74,151
07 Castilla y León;062 Servicios ambulatorios;Media anual;2003;73,062
07 Castilla y León;062 Servicios ambulatorios;Media anual;2002;71,385
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2024;2,3
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2023;2,5
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2022;3,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2021;1,8
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2020;1,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2019;1,3
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2018;1,2
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2017;1,2
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2016;0,9
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2015;0,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2014;0,2
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2013;0,5
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2012;0,8
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2011;1,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2010;1,3
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2009;2,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2008;4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2007;4,8
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2006;3
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2005;3,7
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2004;1,5
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2003;2,4
07 Castilla y León;062 Servicios ambulatorios;Variación de las medias anuales;2002;""
07 Castilla y León;063 Servicios hospitalarios;Media anual;2024;103,111
07 Castilla y León;063 Servicios hospitalarios;Media anual;2023;101,193
07 Castilla y León;063 Servicios hospitalarios;Media anual;2022;100,357
07 Castilla y León;063 Servicios hospitalarios;Media anual;2021;100
07 Castilla y León;063 Servicios hospitalarios;Media anual;2020;98,734
07 Castilla y León;063 Servicios hospitalarios;Media anual;2019;97,838
07 Castilla y León;063 Servicios hospitalarios;Media anual;2018;97,662
07 Castilla y León;063 Servicios hospitalarios;Media anual;2017;97,392
07 Castilla y León;063 Servicios hospitalarios;Media anual;2016;97,309
07 Castilla y León;063 Servicios hospitalarios;Media anual;2015;97,992
07 Castilla y León;063 Servicios hospitalarios;Media anual;2014;100,087
07 Castilla y León;063 Servicios hospitalarios;Media anual;2013;102,674
07 Castilla y León;063 Servicios hospitalarios;Media anual;2012;101,968
07 Castilla y León;063 Servicios hospitalarios;Media anual;2011;102,554
07 Castilla y León;063 Servicios hospitalarios;Media anual;2010;103,677
07 Castilla y León;063 Servicios hospitalarios;Media anual;2009;103,099
07 Castilla y León;063 Servicios hospitalarios;Media anual;2008;101,647
07 Castilla y León;063 Servicios hospitalarios;Media anual;2007;99,226
07 Castilla y León;063 Servicios hospitalarios;Media anual;2006;95,664
07 Castilla y León;063 Servicios hospitalarios;Media anual;2005;92,701
07 Castilla y León;063 Servicios hospitalarios;Media anual;2004;89,03
07 Castilla y León;063 Servicios hospitalarios;Media anual;2003;85,982
07 Castilla y León;063 Servicios hospitalarios;Media anual;2002;82,539
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2024;1,9
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2023;0,8
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2022;0,4
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2021;1,3
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2020;0,9
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2019;0,2
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2018;0,3
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2017;0,1
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2016;-0,7
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2015;-2,1
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2014;-2,5
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2013;0,7
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2012;-0,6
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2011;-1,1
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2010;0,6
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2009;1,4
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2008;2,4
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2007;3,7
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2006;3,2
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2005;4,1
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2004;3,5
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2003;4,2
07 Castilla y León;063 Servicios hospitalarios;Variación de las medias anuales;2002;""
07 Castilla y León;071 Adquisición de vehículos;Media anual;2024;117,151
07 Castilla y León;071 Adquisición de vehículos;Media anual;2023;115,063
07 Castilla y León;071 Adquisición de vehículos;Media anual;2022;107,774
07 Castilla y León;071 Adquisición de vehículos;Media anual;2021;100
07 Castilla y León;071 Adquisición de vehículos;Media anual;2020;98,114
07 Castilla y León;071 Adquisición de vehículos;Media anual;2019;97,542
07 Castilla y León;071 Adquisición de vehículos;Media anual;2018;96,67
07 Castilla y León;071 Adquisición de vehículos;Media anual;2017;95,947
07 Castilla y León;071 Adquisición de vehículos;Media anual;2016;93,52
07 Castilla y León;071 Adquisición de vehículos;Media anual;2015;90,259
07 Castilla y León;071 Adquisición de vehículos;Media anual;2014;87,474
07 Castilla y León;071 Adquisición de vehículos;Media anual;2013;86,741
07 Castilla y León;071 Adquisición de vehículos;Media anual;2012;88,612
07 Castilla y León;071 Adquisición de vehículos;Media anual;2011;87,599
07 Castilla y León;071 Adquisición de vehículos;Media anual;2010;85,068
07 Castilla y León;071 Adquisición de vehículos;Media anual;2009;86,071
07 Castilla y León;071 Adquisición de vehículos;Media anual;2008;89,622
07 Castilla y León;071 Adquisición de vehículos;Media anual;2007;90,119
07 Castilla y León;071 Adquisición de vehículos;Media anual;2006;88,931
07 Castilla y León;071 Adquisición de vehículos;Media anual;2005;86,867
07 Castilla y León;071 Adquisición de vehículos;Media anual;2004;85,36
07 Castilla y León;071 Adquisición de vehículos;Media anual;2003;84,068
07 Castilla y León;071 Adquisición de vehículos;Media anual;2002;82,692
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2024;1,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2023;6,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2022;7,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2021;1,9
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2020;0,6
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2019;0,9
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2018;0,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2017;2,6
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2016;3,6
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2015;3,2
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2014;0,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2013;-2,1
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2012;1,2
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2011;3
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2010;-1,2
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2009;-4
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2008;-0,6
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2007;1,3
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2006;2,4
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2005;1,8
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2004;1,5
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2003;1,7
07 Castilla y León;071 Adquisición de vehículos;Variación de las medias anuales;2002;""
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2024;114,128
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2023;114,089
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2022;115,75
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2021;100
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2020;90,43
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2019;96,906
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2018;93,462
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2017;88,538
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2016;83,728
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2015;89,358
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2014;100,498
07 Castilla y León;072 Utilización de vehículos personales;Media anual;2013;102,787
