Unnamed: 0,PJ,Comunidad/Provincia,Total,T_Voluntario,T_Necesario,T_Consecutivo,Unnamed: 6,C_Ordinario,C_Especial,C_Sin Masa,Filename,prov_limpia,comunidad_autonoma_manual
1682,empresas,Huelva,8,8,0,0,,3,2,3,2024_2T.xlsx,huelva,Andalucia
1683,empresas,Jaén,5,5,0,0,,4,1,0,2024_2T.xlsx,jaen,Andalucia
1684,empresas,Málaga,35,33,2,0,,9,4,22,2024_2T.xlsx,malaga,Andalucia
1685,empresas,Sevilla,34,31,3,0,,15,5,14,2024_2T.xlsx,sevilla,Andalucia
1686,empresas,Aragón,33,33,0,0,,6,3,24,2024_2T.xlsx,aragon,
1687,empresas,Huesca,5,5,0,0,,1,3,1,2024_2T.xlsx,huesca,Aragon
1688,empresas,Teruel,1,1,0,0,,0,0,1,2024_2T.xlsx,teruel,Aragon
1689,empresas,Zaragoza,27,27,0,0,,5,0,22,2024_2T.xlsx,zaragoza,Aragon
1690,empresas,Asturias,36,36,0,0,,6,14,16,2024_2T.xlsx,asturias,Asturias
1691,empresas,"Balears, Illes",19,19,0,0,,10,0,9,2024_2T.xlsx,balears illes,Baleares
1692,empresas,Canarias,30,29,1,0,,9,8,13,2024_2T.xlsx,canarias,
1693,empresas,Las Palmas de Gran Canaria,19,18,1,0,,6,4,9,2024_2T.xlsx,las palmas de gran canaria,
1694,empresas,Santa Cruz de Tenerife,11,11,0,0,,3,4,4,2024_2T.xlsx,santa cruz de tenerife,Canarias
1695,empresas,Cantabria,10,10,0,0,,2,8,0,2024_2T.xlsx,cantabria,Cantabria
1696,empresas,Castilla y León,39,39,0,0,,12,11,16,2024_2T.xlsx,castilla y leon,
1697,empresas,Ávila,0,0,0,0,,0,0,0,2024_2T.xlsx,avila,Castilla y Leon
1698,empresas,Burgos,4,4,0,0,,0,1,3,2024_2T.xlsx,burgos,Castilla y Leon
1699,empresas,León,10,10,0,0,,3,4,3,2024_2T.xlsx,leon,Castilla y Leon
1700,empresas,Palencia,2,2,0,0,,2,0,0,2024_2T.xlsx,palencia,Castilla y Leon
1701,empresas,Salamanca,6,6,0,0,,0,1,5,2024_2T.xlsx,salamanca,Castilla y Leon
1702,empresas,Segovia,3,3,0,0,,2,1,0,2024_2T.xlsx,segovia,Castilla y Leon
1703,empresas,Soria,1,1,0,0,,1,0,0,2024_2T.xlsx,soria,Castilla y Leon
1704,empresas,Valladolid,11,11,0,0,,4,3,4,2024_2T.xlsx,valladolid,Castilla y Leon
1705,empresas,Zamora,2,2,0,0,,0,1,1,2024_2T.xlsx,zamora,Castilla y Leon
1706,empresas,Castilla-La Mancha,43,41,2,0,,11,3,29,2024_2T.xlsx,castilla la mancha,
1707,empresas,Albacete,20,20,0,0,,5,1,14,2024_2T.xlsx,albacete,Castilla La Mancha
1708,empresas,Ciudad Real,8,7,1,0,,2,0,6,2024_2T.xlsx,ciudad real,Castilla La Mancha
1709,empresas,Cuenca,1,0,1,0,,1,0,0,2024_2T.xlsx,cuenca,Castilla La Mancha
1710,empresas,Guadalajara,3,3,0,0,,1,1,1,2024_2T.xlsx,guadalajara,Castilla La Mancha
1711,empresas,Toledo,11,11,0,0,,2,1,8,2024_2T.xlsx,toledo,Castilla La Mancha
1712,empresas,Cataluña,382,377,5,0,,81,36,265,2024_2T.xlsx,cataluna,
1713,empresas,Barcelona,325,321,4,0,,74,28,223,2024_2T.xlsx,barcelona,Cataluña
1714,empresas,Girona,16,15,1,0,,2,3,11,2024_2T.xlsx,girona,Cataluña
1715,empresas,Lleida,18,18,0,0,,4,3,11,2024_2T.xlsx,lleida,Cataluña
1716,empresas,Tarragona,23,23,0,0,,1,2,20,2024_2T.xlsx,tarragona,Cataluña
1717,empresas,Comunitat Valenciana,194,190,4,0,,50,33,111,2024_2T.xlsx,comunitat valenciana,
1718,empresas,Alicante,91,90,1,0,,27,3,61,2024_2T.xlsx,alicante,Valencia
1719,empresas,Castellón,6,6,0,0,,1,4,1,2024_2T.xlsx,castellon,Valencia
1720,empresas,Valencia,97,94,3,0,,22,26,49,2024_2T.xlsx,valencia,Valencia
1721,empresas,Extremadura,15,13,2,0,,6,2,7,2024_2T.xlsx,extremadura,
1722,empresas,Badajoz,9,7,2,0,,4,2,3,2024_2T.xlsx,badajoz,Extremadura
1723,empresas,Cáceres,6,6,0,0,,2,0,4,2024_2T.xlsx,caceres,Extremadura
1724,empresas,Galicia,69,65,3,1,,33,3,33,2024_2T.xlsx,galicia,
1725,empresas,A Coruña,25,24,1,0,,8,1,16,2024_2T.xlsx,a coruna,Galicia
1726,empresas,Lugo,12,12,0,0,,9,1,2,2024_2T.xlsx,lugo,Galicia
1727,empresas,Ourense,2,1,0,1,,1,1,0,2024_2T.xlsx,ourense,Galicia
1728,empresas,Pontevedra,30,28,2,0,,15,0,15,2024_2T.xlsx,pontevedra,Galicia
1729,empresas,Madrid,317,303,11,3,,69,140,108,2024_2T.xlsx,madrid,Madrid
1730,empresas,Murcia,45,41,4,0,,23,6,16,2024_2T.xlsx,murcia,Murcia
1731,empresas,Navarra,12,12,0,0,,5,0,7,2024_2T.xlsx,navarra,Navarra
1732,empresas,Pais Vasco,73,71,2,0,,28,13,32,2024_2T.xlsx,pais vasco,
1733,empresas,Araba/Álava,15,15,0,0,,7,2,6,2024_2T.xlsx,araba alava,Pais Vasco
1734,empresas,Bizkaia,42,40,2,0,,17,10,15,2024_2T.xlsx,bizkaia,Pais Vasco
1735,empresas,Gipuzkoa,16,16,0,0,,4,1,11,2024_2T.xlsx,gipuzkoa,Pais Vasco
1736,,La Rioja,6,6,0,0,,1,4,1,2024_2T.xlsx,la rioja,La Rioja
1737,,Ceuta y Melilla,3,3,0,0,,1,1,1,2024_2T.xlsx,ceuta y melilla,
1738,fisica,Andalucía,1297,1294,1,2,,197,12,1088,2024_3T.xlsx,andalucia,
1739,fisica,Almería,98,97,0,1,,12,0,86,2024_3T.xlsx,almeria,Andalucia
1740,fisica,Cádiz,264,264,0,0,,18,0,246,2024_3T.xlsx,cadiz,Andalucia
1741,fisica,Córdoba,52,52,0,0,,6,0,46,2024_3T.xlsx,cordoba,Andalucia
1742,fisica,Granada,94,93,1,0,,17,2,75,2024_3T.xlsx,granada,Andalucia
1743,fisica,Huelva,80,80,0,0,,19,0,61,2024_3T.xlsx,huelva,Andalucia
1744,fisica,Jaén,114,113,0,1,,44,2,68,2024_3T.xlsx,jaen,Andalucia
1745,fisica,Málaga,182,182,0,0,,29,6,147,2024_3T.xlsx,malaga,Andalucia
1746,fisica,Sevilla,413,413,0,0,,52,2,359,2024_3T.xlsx,sevilla,Andalucia
1747,fisica,Aragón,134,134,0,0,,17,2,115,2024_3T.xlsx,aragon,
1748,fisica,Huesca,39,39,0,0,,3,0,36,2024_3T.xlsx,huesca,Aragon
1749,fisica,Teruel,8,8,0,0,,0,2,6,2024_3T.xlsx,teruel,Aragon
1750,fisica,Zaragoza,87,87,0,0,,14,0,73,2024_3T.xlsx,zaragoza,Aragon
1751,fisica,Asturias,141,141,0,0,,55,0,86,2024_3T.xlsx,asturias,Asturias
1752,fisica,"Balears, Illes",225,223,2,0,,22,0,203,2024_3T.xlsx,balears illes,Baleares
1753,fisica,Canarias,449,448,0,1,,50,0,399,2024_3T.xlsx,canarias,
1754,fisica,Las Palmas de Gran Canaria,295,295,0,0,,39,0,256,2024_3T.xlsx,las palmas de gran canaria,
1755,fisica,Santa Cruz de Tenerife,154,153,0,1,,11,0,143,2024_3T.xlsx,santa cruz de tenerife,Canarias
1756,fisica,Cantabria,92,92,0,0,,12,2,78,2024_3T.xlsx,cantabria,Cantabria
1757,fisica,Castilla y León,274,271,3,0,,36,4,234,2024_3T.xlsx,castilla y leon,
1758,fisica,Ávila,16,16,0,0,,1,0,15,2024_3T.xlsx,avila,Castilla y Leon
1759,fisica,Burgos,21,21,0,0,,8,0,13,2024_3T.xlsx,burgos,Castilla y Leon
1760,fisica,León,68,66,2,0,,21,1,46,2024_3T.xlsx,leon,Castilla y Leon
1761,fisica,Palencia,10,10,0,0,,0,0,10,2024_3T.xlsx,palencia,Castilla y Leon
1762,fisica,Salamanca,50,50,0,0,,1,1,48,2024_3T.xlsx,salamanca,Castilla y Leon
1763,fisica,Segovia,8,8,0,0,,1,1,6,2024_3T.xlsx,segovia,Castilla y Leon
1764,fisica,Soria,13,13,0,0,,2,0,11,2024_3T.xlsx,soria,Castilla y Leon
1765,fisica,Valladolid,82,82,0,0,,2,1,79,2024_3T.xlsx,valladolid,Castilla y Leon
1766,fisica,Zamora,6,5,1,0,,0,0,6,2024_3T.xlsx,zamora,Castilla y Leon
1767,fisica,Castilla-La Mancha,190,189,0,1,,14,0,176,2024_3T.xlsx,castilla la mancha,
1768,fisica,Albacete,57,57,0,0,,3,0,54,2024_3T.xlsx,albacete,Castilla La Mancha
1769,fisica,Ciudad Real,4,4,0,0,,1,0,3,2024_3T.xlsx,ciudad real,Castilla La Mancha
1770,fisica,Cuenca,13,13,0,0,,0,0,13,2024_3T.xlsx,cuenca,Castilla La Mancha
1771,fisica,Guadalajara,59,58,0,1,,7,0,52,2024_3T.xlsx,guadalajara,Castilla La Mancha
1772,fisica,Toledo,57,57,0,0,,3,0,54,2024_3T.xlsx,toledo,Castilla La Mancha
1773,fisica,Cataluña,2301,2295,3,3,,253,0,2048,2024_3T.xlsx,cataluna,
1774,fisica,Barcelona,1801,1796,2,3,,230,0,1571,2024_3T.xlsx,barcelona,Cataluña
1775,fisica,Girona,131,131,0,0,,5,0,126,2024_3T.xlsx,girona,Cataluña
1776,fisica,Lleida,168,168,0,0,,4,0,164,2024_3T.xlsx,lleida,Cataluña
1777,fisica,Tarragona,201,200,1,0,,14,0,187,2024_3T.xlsx,tarragona,Cataluña
1778,fisica,Comunitat Valenciana,1262,1262,0,0,,105,10,1147,2024_3T.xlsx,comunitat valenciana,
1779,fisica,Alicante,484,484,0,0,,15,0,469,2024_3T.xlsx,alicante,Valencia
1780,fisica,Castellón,76,76,0,0,,6,0,70,2024_3T.xlsx,castellon,Valencia
1781,fisica,Valencia,702,702,0,0,,84,10,608,2024_3T.xlsx,valencia,Valencia
1782,fisica,Extremadura,150,148,2,0,,31,0,119,2024_3T.xlsx,extremadura,
1783,fisica,Badajoz,82,81,1,0,,27,0,55,2024_3T.xlsx,badajoz,Extremadura
1784,fisica,Cáceres,68,67,1,0,,4,0,64,2024_3T.xlsx,caceres,Extremadura
1785,fisica,Galicia,305,305,0,0,,39,1,265,2024_3T.xlsx,galicia,
1786,fisica,A Coruña,153,153,0,0,,19,0,134,2024_3T.xlsx,a coruna,Galicia
1787,fisica,Lugo,35,35,0,0,,7,0,28,2024_3T.xlsx,lugo,Galicia
1788,fisica,Ourense,17,17,0,0,,0,0,17,2024_3T.xlsx,ourense,Galicia
1789,fisica,Pontevedra,100,100,0,0,,13,1,86,2024_3T.xlsx,pontevedra,Galicia
1790,fisica,Madrid,1019,1005,0,14,,93,8,918,2024_3T.xlsx,madrid,Madrid
1791,fisica,Murcia,506,506,0,0,,27,3,476,2024_3T.xlsx,murcia,Murcia
1792,fisica,Navarra,56,56,0,0,,6,0,50,2024_3T.xlsx,navarra,Navarra
1793,fisica,Pais Vasco,164,164,0,0,,16,0,148,2024_3T.xlsx,pais vasco,
1794,fisica,Araba/Álava,43,43,0,0,,2,0,41,2024_3T.xlsx,araba alava,Pais Vasco
1795,fisica,Bizkaia,64,64,0,0,,9,0,55,2024_3T.xlsx,bizkaia,Pais Vasco
1796,fisica,Gipuzkoa,57,57,0,0,,5,0,52,2024_3T.xlsx,gipuzkoa,Pais Vasco
1797,fisica,La Rioja,44,44,0,0,,3,0,41,2024_3T.xlsx,la rioja,La Rioja
1798,fisica,Ceuta y Melilla,32,30,0,2,,0,0,32,2024_3T.xlsx,ceuta y melilla,
1799,fisica,Ceuta,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,2024_3T.xlsx,ceuta,Ceuta
1800,fisica,Melilla,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,2024_3T.xlsx,melilla,Melilla
1801,empresas,Andalucía,155,151,4,0,,66,15,74,2024_3T.xlsx,andalucia,
1802,empresas,Almería,8,7,1,0,,5,0,3,2024_3T.xlsx,almeria,Andalucia
1803,empresas,Cádiz,19,19,0,0,,9,0,10,2024_3T.xlsx,cadiz,Andalucia
1804,empresas,Córdoba,16,15,1,0,,4,0,12,2024_3T.xlsx,cordoba,Andalucia
1805,empresas,Granada,13,13,0,0,,5,1,7,2024_3T.xlsx,granada,Andalucia
1806,empresas,Huelva,9,9,0,0,,3,5,1,2024_3T.xlsx,huelva,Andalucia
1807,empresas,Jaén,12,12,0,0,,4,4,4,2024_3T.xlsx,jaen,Andalucia
1808,empresas,Málaga,24,22,2,0,,8,4,12,2024_3T.xlsx,malaga,Andalucia
1809,empresas,Sevilla,54,54,0,0,,28,1,25,2024_3T.xlsx,sevilla,Andalucia
1810,empresas,Aragón,22,22,0,0,,12,1,9,2024_3T.xlsx,aragon,
1811,empresas,Huesca,3,3,0,0,,1,1,1,2024_3T.xlsx,huesca,Aragon
1812,empresas,Teruel,1,1,0,0,,0,0,1,2024_3T.xlsx,teruel,Aragon
1813,empresas,Zaragoza,18,18,0,0,,11,0,7,2024_3T.xlsx,zaragoza,Aragon
1814,empresas,Asturias,27,27,0,0,,6,5,16,2024_3T.xlsx,asturias,Asturias
1815,empresas,"Balears, Illes",24,21,3,0,,12,1,11,2024_3T.xlsx,balears illes,Baleares
1816,empresas,Canarias,25,25,0,0,,7,10,8,2024_3T.xlsx,canarias,
1817,empresas,Las Palmas de Gran Canaria,15,15,0,0,,3,9,3,2024_3T.xlsx,las palmas de gran canaria,
1818,empresas,Santa Cruz de Tenerife,10,10,0,0,,4,1,5,2024_3T.xlsx,santa cruz de tenerife,Canarias
1819,empresas,Cantabria,5,5,0,0,,2,1,2,2024_3T.xlsx,cantabria,Cantabria
1820,empresas,Castilla y León,41,41,0,0,,11,12,18,2024_3T.xlsx,castilla y leon,
1821,empresas,Ávila,0,0,0,0,,0,0,0,2024_3T.xlsx,avila,Castilla y Leon
1822,empresas,Burgos,3,3,0,0,,1,0,2,2024_3T.xlsx,burgos,Castilla y Leon
1823,empresas,León,9,9,0,0,,1,5,3,2024_3T.xlsx,leon,Castilla y Leon
1824,empresas,Palencia,2,2,0,0,,1,0,1,2024_3T.xlsx,palencia,Castilla y Leon
1825,empresas,Salamanca,7,7,0,0,,1,0,6,2024_3T.xlsx,salamanca,Castilla y Leon
1826,empresas,Segovia,3,3,0,0,,0,3,0,2024_3T.xlsx,segovia,Castilla y Leon
1827,empresas,Soria,2,2,0,0,,2,0,0,2024_3T.xlsx,soria,Castilla y Leon
1828,empresas,Valladolid,15,15,0,0,,5,4,6,2024_3T.xlsx,valladolid,Castilla y Leon
1829,empresas,Zamora,0,0,0,0,,0,0,0,2024_3T.xlsx,zamora,Castilla y Leon
1830,empresas,Castilla-La Mancha,34,32,2,0,,2,1,31,2024_3T.xlsx,castilla la mancha,
1831,empresas,Albacete,15,13,2,0,,0,0,15,2024_3T.xlsx,albacete,Castilla La Mancha
1832,empresas,Ciudad Real,5,5,0,0,,1,0,4,2024_3T.xlsx,ciudad real,Castilla La Mancha
1833,empresas,Cuenca,1,1,0,0,,0,0,1,2024_3T.xlsx,cuenca,Castilla La Mancha
1834,empresas,Guadalajara,7,7,0,0,,0,1,6,2024_3T.xlsx,guadalajara,Castilla La Mancha
1835,empresas,Toledo,6,6,0,0,,1,0,5,2024_3T.xlsx,toledo,Castilla La Mancha
1836,empresas,Cataluña,297,294,3,0,,65,18,214,2024_3T.xlsx,cataluna,
1837,empresas,Barcelona,254,251,3,0,,56,17,181,2024_3T.xlsx,barcelona,Cataluña
1838,empresas,Girona,25,25,0,0,,0,0,25,2024_3T.xlsx,girona,Cataluña
1839,empresas,Lleida,7,7,0,0,,3,0,4,2024_3T.xlsx,lleida,Cataluña
1840,empresas,Tarragona,11,11,0,0,,6,1,4,2024_3T.xlsx,tarragona,Cataluña
1841,empresas,Comunitat Valenciana,165,163,2,0,,34,65,66,2024_3T.xlsx,comunitat valenciana,
1842,empresas,Alicante,43,43,0,0,,6,8,29,2024_3T.xlsx,alicante,Valencia
1843,empresas,Castellón,10,10,0,0,,2,2,6,2024_3T.xlsx,castellon,Valencia
1844,empresas,Valencia,112,110,2,0,,26,55,31,2024_3T.xlsx,valencia,Valencia
1845,empresas,Extremadura,20,20,0,0,,4,5,11,2024_3T.xlsx,extremadura,
1846,empresas,Badajoz,11,11,0,0,,3,5,3,2024_3T.xlsx,badajoz,Extremadura
1847,empresas,Cáceres,9,9,0,0,,1,0,8,2024_3T.xlsx,caceres,Extremadura
1848,empresas,Galicia,71,70,1,0,,25,4,42,2024_3T.xlsx,galicia,
1849,empresas,A Coruña,26,25,1,0,,6,2,18,2024_3T.xlsx,a coruna,Galicia
1850,empresas,Lugo,9,9,0,0,,3,1,5,2024_3T.xlsx,lugo,Galicia
1851,empresas,Ourense,4,4,0,0,,2,0,2,2024_3T.xlsx,ourense,Galicia
1852,empresas,Pontevedra,32,32,0,0,,14,1,17,2024_3T.xlsx,pontevedra,Galicia
1853,empresas,Madrid,183,181,2,0,,57,86,40,2024_3T.xlsx,madrid,Madrid
1854,empresas,Murcia,46,45,1,0,,8,12,26,2024_3T.xlsx,murcia,Murcia
1855,empresas,Navarra,7,6,1,0,,6,0,1,2024_3T.xlsx,navarra,Navarra
1856,empresas,Pais Vasco,62,62,0,0,,14,19,29,2024_3T.xlsx,pais vasco,
1857,empresas,Araba/Álava,11,11,0,0,,5,2,4,2024_3T.xlsx,araba alava,Pais Vasco
1858,empresas,Bizkaia,29,29,0,0,,5,13,11,2024_3T.xlsx,bizkaia,Pais Vasco
1859,empresas,Gipuzkoa,22,22,0,0,,4,4,14,2024_3T.xlsx,gipuzkoa,Pais Vasco
1860,empresas,La Rioja,5,5,0,0,,2,2,1,2024_3T.xlsx,la rioja,La Rioja
1861,empresas,Ceuta y Melilla,3,3,0,0,,0,0,3,2024_3T.xlsx,ceuta y melilla,
1862,fisica,Andalucía,1497,1497,0,0,,254,15,1228,2024_4T.xlsx,andalucia,
1863,fisica,Almería,156,156,0,0,,25,3,128,2024_4T.xlsx,almeria,Andalucia
1864,fisica,Cádiz,238,238,0,0,,18,2,218,2024_4T.xlsx,cadiz,Andalucia
1865,fisica,Córdoba,137,137,0,0,,19,0,118,2024_4T.xlsx,cordoba,Andalucia
1866,fisica,Granada,169,169,0,0,,53,2,114,2024_4T.xlsx,granada,Andalucia
1867,fisica,Huelva,57,57,0,0,,25,0,32,2024_4T.xlsx,huelva,Andalucia
1868,fisica,Jaén,78,78,0,0,,48,0,30,2024_4T.xlsx,jaen,Andalucia
1869,fisica,Málaga,334,334,0,0,,47,5,282,2024_4T.xlsx,malaga,Andalucia
1870,fisica,Sevilla,328,328,0,0,,19,3,306,2024_4T.xlsx,sevilla,Andalucia
1871,fisica,Aragón,186,186,0,0,,28,0,158,2024_4T.xlsx,aragon,
1872,fisica,Huesca,40,40,0,0,,6,0,34,2024_4T.xlsx,huesca,Aragon
1873,fisica,Teruel,15,15,0,0,,1,0,14,2024_4T.xlsx,teruel,Aragon
1874,fisica,Zaragoza,131,131,0,0,,21,0,110,2024_4T.xlsx,zaragoza,Aragon
1875,fisica,Asturias,237,237,0,0,,52,0,185,2024_4T.xlsx,asturias,Asturias
1876,fisica,"Balears, Illes",318,316,0,2,,12,0,306,2024_4T.xlsx,balears illes,Baleares
1877,fisica,Canarias,665,665,0,0,,33,2,630,2024_4T.xlsx,canarias,
1878,fisica,Las Palmas de Gran Canaria,357,357,0,0,,11,0,346,2024_4T.xlsx,las palmas de gran canaria,
1879,fisica,Santa Cruz de Tenerife,308,308,0,0,,22,2,284,2024_4T.xlsx,santa cruz de tenerife,Canarias
1880,fisica,Cantabria,89,89,0,0,,12,0,77,2024_4T.xlsx,cantabria,Cantabria
1881,fisica,Castilla y León,397,397,0,0,,48,5,344,2024_4T.xlsx,castilla y leon,
1882,fisica,Ávila,37,37,0,0,,0,0,37,2024_4T.xlsx,avila,Castilla y Leon
1883,fisica,Burgos,40,40,0,0,,8,0,32,2024_4T.xlsx,burgos,Castilla y Leon
1884,fisica,León,109,109,0,0,,18,3,88,2024_4T.xlsx,leon,Castilla y Leon
1885,fisica,Palencia,28,28,0,0,,0,0,28,2024_4T.xlsx,palencia,Castilla y Leon
1886,fisica,Salamanca,62,62,0,0,,8,0,54,2024_4T.xlsx,salamanca,Castilla y Leon
1887,fisica,Segovia,26,26,0,0,,3,1,22,2024_4T.xlsx,segovia,Castilla y Leon
1888,fisica,Soria,11,11,0,0,,0,0,11,2024_4T.xlsx,soria,Castilla y Leon
1889,fisica,Valladolid,77,77,0,0,,11,1,65,2024_4T.xlsx,valladolid,Castilla y Leon
1890,fisica,Zamora,7,7,0,0,,0,0,7,2024_4T.xlsx,zamora,Castilla y Leon
1891,fisica,Castilla-La Mancha,333,333,0,0,,32,4,297,2024_4T.xlsx,castilla la mancha,
1892,fisica,Albacete,100,100,0,0,,9,0,91,2024_4T.xlsx,albacete,Castilla La Mancha
1893,fisica,Ciudad Real,4,4,0,0,,2,0,2,2024_4T.xlsx,ciudad real,Castilla La Mancha
1894,fisica,Cuenca,25,25,0,0,,0,0,25,2024_4T.xlsx,cuenca,Castilla La Mancha
1895,fisica,Guadalajara,17,17,0,0,,2,0,15,2024_4T.xlsx,guadalajara,Castilla La Mancha
1896,fisica,Toledo,187,187,0,0,,19,4,164,2024_4T.xlsx,toledo,Castilla La Mancha
1897,fisica,Cataluña,3121,3118,2,1,,433,3,2685,2024_4T.xlsx,cataluna,
1898,fisica,Barcelona,2306,2304,2,0,,369,2,1935,2024_4T.xlsx,barcelona,Cataluña
1899,fisica,Girona,303,303,0,0,,28,0,275,2024_4T.xlsx,girona,Cataluña
1900,fisica,Lleida,214,214,0,0,,16,1,197,2024_4T.xlsx,lleida,Cataluña
1901,fisica,Tarragona,298,297,0,1,,20,0,278,2024_4T.xlsx,tarragona,Cataluña
1902,fisica,Comunitat Valenciana,1432,1431,1,0,,138,15,1279,2024_4T.xlsx,comunitat valenciana,
1903,fisica,Alicante,525,525,0,0,,20,3,502,2024_4T.xlsx,alicante,Valencia
1904,fisica,Castellón,64,64,0,0,,7,0,57,2024_4T.xlsx,castellon,Valencia
1905,fisica,Valencia,843,842,1,0,,111,12,720,2024_4T.xlsx,valencia,Valencia
1906,fisica,Extremadura,164,164,0,0,,53,1,110,2024_4T.xlsx,extremadura,
1907,fisica,Badajoz,127,127,0,0,,46,1,80,2024_4T.xlsx,badajoz,Extremadura
1908,fisica,Cáceres,37,37,0,0,,7,0,30,2024_4T.xlsx,caceres,Extremadura
1909,fisica,Galicia,434,432,2,0,,56,0,378,2024_4T.xlsx,galicia,
1910,fisica,A Coruña,230,229,1,0,,19,0,211,2024_4T.xlsx,a coruna,Galicia
1911,fisica,Lugo,40,40,0,0,,13,0,27,2024_4T.xlsx,lugo,Galicia
1912,fisica,Ourense,36,36,0,0,,8,0,28,2024_4T.xlsx,ourense,Galicia
1913,fisica,Pontevedra,128,127,1,0,,16,0,112,2024_4T.xlsx,pontevedra,Galicia
1914,fisica,Madrid,2007,2005,1,1,,136,30,1841,2024_4T.xlsx,madrid,Madrid
1915,fisica,Murcia,661,660,1,0,,49,3,609,2024_4T.xlsx,murcia,Murcia
1916,fisica,Navarra,96,96,0,0,,7,0,89,2024_4T.xlsx,navarra,Navarra
1917,fisica,Pais Vasco,271,271,0,0,,21,0,250,2024_4T.xlsx,pais vasco,
1918,fisica,Araba/Álava,48,48,0,0,,5,0,43,2024_4T.xlsx,araba alava,Pais Vasco
1919,fisica,Bizkaia,139,139,0,0,,7,0,132,2024_4T.xlsx,bizkaia,Pais Vasco
1920,fisica,Gipuzkoa,84,84,0,0,,9,0,75,2024_4T.xlsx,gipuzkoa,Pais Vasco
1921,fisica,La Rioja,46,46,0,0,,4,0,42,2024_4T.xlsx,la rioja,La Rioja
1922,fisica,Ceuta y Melilla,18,18,0,0,,1,0,17,2024_4T.xlsx,ceuta y melilla,
1923,fisica,Ceuta,9,9,0,0,,0,0,9,2024_4T.xlsx,ceuta,Ceuta
1924,fisica,Melilla,9,9,0,0,,1,0,8,2024_4T.xlsx,melilla,Melilla
1925,empresas,Andalucía,166,161,5,0,,58,16,92,2024_4T.xlsx,andalucia,
1926,empresas,Almería,10,10,0,0,,3,3,4,2024_4T.xlsx,almeria,Andalucia
1927,empresas,Cádiz,25,24,1,0,,13,2,10,2024_4T.xlsx,cadiz,Andalucia
1928,empresas,Córdoba,12,12,0,0,,3,0,9,2024_4T.xlsx,cordoba,Andalucia
1929,empresas,Granada,10,10,0,0,,4,3,3,2024_4T.xlsx,granada,Andalucia
1930,empresas,Huelva,4,4,0,0,,1,1,2,2024_4T.xlsx,huelva,Andalucia
1931,empresas,Jaén,8,8,0,0,,5,1,2,2024_4T.xlsx,jaen,Andalucia
1932,empresas,Málaga,41,37,4,0,,15,3,23,2024_4T.xlsx,malaga,Andalucia
1933,empresas,Sevilla,56,56,0,0,,14,3,39,2024_4T.xlsx,sevilla,Andalucia
1934,empresas,Aragón,24,24,0,0,,9,1,14,2024_4T.xlsx,aragon,
1935,empresas,Huesca,1,1,0,0,,0,0,1,2024_4T.xlsx,huesca,Aragon
1936,empresas,Teruel,4,4,0,0,,3,0,1,2024_4T.xlsx,teruel,Aragon
1937,empresas,Zaragoza,19,19,0,0,,6,1,12,2024_4T.xlsx,zaragoza,Aragon
1938,empresas,Asturias,23,22,1,0,,4,4,15,2024_4T.xlsx,asturias,Asturias
1939,empresas,"Balears, Illes",9,8,1,0,,4,0,5,2024_4T.xlsx,balears illes,Baleares
1940,empresas,Canarias,40,39,1,0,,16,9,15,2024_4T.xlsx,canarias,
1941,empresas,Las Palmas de Gran Canaria,23,22,1,0,,9,9,5,2024_4T.xlsx,las palmas de gran canaria,
1942,empresas,Santa Cruz de Tenerife,17,17,0,0,,7,0,10,2024_4T.xlsx,santa cruz de tenerife,Canarias
1943,empresas,Cantabria,12,11,1,0,,3,7,2,2024_4T.xlsx,cantabria,Cantabria
1944,empresas,Castilla y León,21,21,0,0,,6,4,11,2024_4T.xlsx,castilla y leon,
1945,empresas,Ávila,1,1,0,0,,0,0,1,2024_4T.xlsx,avila,Castilla y Leon
1946,empresas,Burgos,2,2,0,0,,0,0,2,2024_4T.xlsx,burgos,Castilla y Leon
1947,empresas,León,7,7,0,0,,4,3,0,2024_4T.xlsx,leon,Castilla y Leon
1948,empresas,Palencia,2,2,0,0,,1,0,1,2024_4T.xlsx,palencia,Castilla y Leon
1949,empresas,Salamanca,2,2,0,0,,1,0,1,2024_4T.xlsx,salamanca,Castilla y Leon
1950,empresas,Segovia,0,0,0,0,,0,0,0,2024_4T.xlsx,segovia,Castilla y Leon
1951,empresas,Soria,0,0,0,0,,0,0,0,2024_4T.xlsx,soria,Castilla y Leon
1952,empresas,Valladolid,6,6,0,0,,0,1,5,2024_4T.xlsx,valladolid,Castilla y Leon
1953,empresas,Zamora,1,1,0,0,,0,0,1,2024_4T.xlsx,zamora,Castilla y Leon
1954,empresas,Castilla-La Mancha,34,34,0,0,,13,2,19,2024_4T.xlsx,castilla la mancha,
1955,empresas,Albacete,9,9,0,0,,3,0,6,2024_4T.xlsx,albacete,Castilla La Mancha
1956,empresas,Ciudad Real,8,8,0,0,,2,0,6,2024_4T.xlsx,ciudad real,Castilla La Mancha
1957,empresas,Cuenca,2,2,0,0,,1,0,1,2024_4T.xlsx,cuenca,Castilla La Mancha
1958,empresas,Guadalajara,3,3,0,0,,0,0,3,2024_4T.xlsx,guadalajara,Castilla La Mancha
